status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,1001702,Durban Landfill-gas-to-electricity project – Mariannhill and La Mercy Landf,This project is not registered with VCS. More information on the project can be found at CDM Project ID 0545: https://cdm.unfccc.int/Projects/DB/TUEV-SUED1154520464.04/view?cp=1,"Kwazulu-Natal, South Africa",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,durban-landfill-gas-to-electricity-project-mariann,0,
200,1001958,My Son - Hoan Loc Viet Solar Energy Project,"The project activity involves the installation and operation of My Son – Hoan Loc Viet solar energy plant with peak capacity of 50 MW. This project is located in My Son commune, Ninh Son district, Ninh Thuan province, Viet Nam. The purpose of this project activity is to generate clean form of electricity through renewable solar energy source.","Ninh Thuan province, Vietnam",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,my-son-hoan-loc-viet-solar-energy-project,0,
200,1002982,BioLite Improved Cook stoves Programme,"The authorized representative of the project, BioLite, is requesting a conversion of 112,613 CERs to VCUs.  More information on the project can be found at CDM PoA Project ID 7997: https://cdm.unfccc.int/ProgrammeOfActivities/poa_db/YNXCPIJ5ZO7DTRGMV0F2AKEU486LQS/view?cp=1. The relevant project documents will be attached soon. The proof of cancellation is attached above.","Kajiado County, Kenya",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,biolite-improved-cook-stoves-programme,0,
200,2002021094,Proyecto De Absorción Mvmc A Zacarade. Ayuntamiento De Irixo (Ourense),"The project ""Mvmc A Zacarade Absorption Project. Irixo City Hall (Ourense)"" is located in Irixo, in the province of Ourense. With a total area of 24.35 hectares, it is expected to absorb 17877.0 tons of CO2 in 40 years. It's a Pinus pinaster plantation.","Irixo, Ourense, Spain",240000,240000,240000,https://statics.reforestum.com/forests/galleries/miterd/2002021094_2021-b094_tcm30-530681_2002021094_0_0.jpg,FALSE,VCU,NA,40,0.06771590909090909050,proyecto-de-absorción-mvmc-a-zacarade.-ayuntamient,0,
200,2002022118,Galicia Rexenera: San Xurxo (Ferrol),"The project ""Galicia Rexenera: San Xurxo (Ferrol)"" is located in Ferrol, in the province of Coruña, A. With a total area of 6.31 hectares, it is expected to absorb 2544.0 tons of CO2 in 35 years. It is a plantation of Pinus pinaster in the neighboring mountain in common hand.","Ferrol, Coruña, A, Spain",60000,60000,60000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,35,0.03854545454545454247,galicia-rexenera:-san-xurxo-(ferrol),0,
200,100326,Jinti Hydropower Station Project,"The project activity comprises a run-of-river hydropower station. It will export renewable hydropower to the Central China Grid, replacing electricity from fossil fuel based power plants connected to the Central China Grid, therefore reducing greenhouse gas emissions.","Sichuan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,jinti-hydropower-station-project,0,
200,100582,Yaylabel 5.2 MW Hydro Power Plant,NA,"Mediterranean Region, Turkey",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,yaylabel-5-2-mw-hydro-power-plant,0,
200,300518,Diyao 1Mw Hydro Power Project,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,diyao-1mw-hydro-power-project,0,
200,3003366,"The Breathing Space Improved Cooking Stoves Programme, India - Vpa No. 08 Envirofit",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,the-breathing-space-improved-cooking-stoves-programme-india-vpa-no-08-envirofit,0,
200,3004390,Vpa 25 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-25-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3007462,Gs1247 Vpa 196 Zambia Eastern Province Safe Water Project,NA,Zambia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-196-zambia-eastern-province-safe-water-project,0,
200,1001191,Jamanwada Wind Power Project in Gujarat,Bindu Vayu Urja Private Limited (BVUPL) has set up 52.5MW wind power project in the state of Gujarat in India. The project activity comprises of 25 number Wind Turbine Generators (WTG’s) with a capacity of 2.1 MW each. The technology is indigenous and no technology transfer is taking place. The project activity is a zero emissions wind based power generation project. The technology doesn’t involve any fossil fuel usage and hence there are no emissions associated with the project.,"Gujarat, India",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,jamanwada-wind-power-project-in-gujarat,0,
200,1001447,199.70 MW Wind Project in Maharashtra by BWDPL,The main purpose of this project activity is to generate clean form of electricity through renewable wind energy source. Bothe Windfarm Development Pvt. Ltd. is the promoter of the proposed project activity. The Project activity envisages implementation of 40 WTGs of individual capacity 2 MW each and 57 WTGs of individual capacity 2.1 MW each in Maharashtra state of India by Bothe Windfarm Development Pvt. Ltd. The total project capacity is 199.7 MW.,India,0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,199-70-mw-wind-project-in-maharashtra-by-bwdpl,0,
200,1001703,Huadian Ningxia Ningdong Yangjiayao 45MW Wind-farm Project,This project is not registered with VCS. More information on the project can be found at CDM Project ID 1592: https://cdm.unfccc.int/Projects/DB/RWTUV1201618414.43/view,"Ningxia, China",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,huadian-ningxia-ningdong-yangjiayao-45mw-wind-farm,0,
200,1001959,Aussenkehr solar,"The project consists of the construction and operation of a greenfield 6.318 MWp (5 MW) solar power plant near Aussenkehr, on the banks of the Orange River, Karasburg district in Namibia, at the border with and South Africa. Its 19,440 photovoltaic modules mounted on 1-axis tracking system will convey solar energy to decentralized inverters and inject electricity to the national grid.   PUBLIC COMMENT PERIOD: This project was open for public comment from 8 October – 7 November 2019.","Karas, Namibia",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,aussenkehr-solar,0,
200,2002021095,Proyecto De Absorción Mvmc Florderrei Vello. Ayuntamiento De Vilardevos (Ou,"The project ""Mvmc Florderrei Vello Absorption Project. Town Hall De Vilardevos (Ourense) is located in Vilardevos, in the province of Ourense. With a total area of 27.43 hectares, it is expected to absorb 20139.0 tons of CO2 in 40 years. It is a plantation of Pinus pinaster in the neighboring mountain in common hand.","Vilardevos, Ourense, Spain",270000,270000,270000,https://statics.reforestum.com/forests/galleries/miterd/2002021095_2021-b095_tcm30-531809_2002021095_0_0.jpg,FALSE,VCU,NA,40,0.06780808080808080340,proyecto-de-absorción-mvmc-florderrei-vello.-ayunt,0,
200,2002022119,Bosque Canon,"The project ""Bosque Canon"" is located in Llanes, in the province of Asturias. With a total area of 1.0 hectares, it is expected to absorb 1077.0 tons of CO2 in 35 years. It is a plantation of bedul, willow and maritime pine in land of public ownership.","Llanes, Asturias, Spain",10000,10000,10000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,35,0.09790909090909090395,bosque-canon,0,
200,100327,Guosheng Hydropower Station Project,"The project activity comprises a run-of-river hydropower station. It will export renewable hydropower to the Central China Grid, replacing electricity from fossil fuel based power plants connected to the Central China Grid, therefore reducing greenhouse gas emissions.","Sichuan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,guosheng-hydropower-station-project,0,
200,100583,Yazi 1.13 MW HEPP,NA,"Central Anatolia Region, Turkey",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,yazi-1-13-mw-hepp,0,
200,300775,"Cyy Biopower Wastewater Treatment Plant Including Biogas Reuse For Thermal Oil Replacement And Electricity Generation Project, Thailand (300059)_Pre-Cdm Ver",NA,Thailand,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,cyy-biopower-wastewater-treatment-plant-including-biogas-reuse-for-thermal-oil-replacement-and-electricity-generation-project-thailand-300059-_pre-cdm-ver,0,
200,3003367,"The Breathing Space Improved Cooking Stoves Programme, India - Vpa No. 09 Envirofit",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,the-breathing-space-improved-cooking-stoves-programme-india-vpa-no-09-envirofit,0,
200,3004391,Vpa 26 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-26-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3007463,Gs1247 Vpa 197 Zambia Eastern Province Safe Water Project,NA,Zambia,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-197-zambia-eastern-province-safe-water-project,0,
200,1001192,"Metro Line 1 Lima, Peru","Metro Line 1 Lima (hereinafter The project) involves the construction and operation of a rapid, safe and convenient electrical mass transit system for the Lima metropolitan area, which will provide high density peripheral areas with a modern transport infrastructure aimed to mobilize the inhabitants. Lima Metropolitan area comprises the urban area of Lima and Callao and it has a population of 8.48 million people  which is about a third of the country's population.","Lima, Peru",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,metro-line-1-lima-peru,0,
200,1001448,Putian Shicheng Wind Farm Project,"The objective of Putian Shicheng Wind Farm Project (hereinafter referred to as ¡°the proposed project¡±), developed by Fumei (Putian) Wind Power Ltd., is a newly built wind power plant to generate electricity using renewable wind resources at the project site where currently no power generation occurs. The proposed project is located in Daitou Town, Xiuyu District, Putian City, Fujian Province, People¡¯s Republic of China. 20 wind turbines with unit capacity of 2.","Fujian, China",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,putian-shicheng-wind-farm-project,0,
200,1002728,Huaibin MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,NA,"Henan, China",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,huaibin-msw-landfill-site-lfg-recovery-and-comprehensive-utilization-project,0,
200,2002021096,Galicia Rexenera 2021: San Miguel De Tabagón (O Rosal),"The project ""Galicia Rexenera 2021: San Miguel De Tabagón (O Rosal)"" is located in O Rosal, in the province of Pontevedra. With a total area of 20.5 hectares, 7631.0 tons of CO2 are expected to be absorbed in 45 years. The project consists of the restoration of mass of Pinus pinaster after forest fire in the neighboring mountain in common hand.","O Rosal, Pontevedra, Spain",210000,210000,210000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,45,0.03303463203463203463,galicia-rexenera-2021:-san-miguel-de-tabagón-(o-ro,0,
200,100328,Huangjueshu Hydropower Station Project,"The project activity comprises a run-of-river hydropower station. It will export renewable hydropower to the Central China Grid, replacing electricity from fossil fuel based power plants connected to the Central China Grid, therefore reducing greenhouse gas emissions.","Sichuan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,huangjueshu-hydropower-station-project,0,
200,100584,2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limite,The project activity involved implementing rice husk based cogeneration facility of 2.5 MW condensing cum extraction turbine and one 22 TPH boiler. The steam and electricity generated from the project activity replaces the coal fired boiler of 12 TPH and electricity generated by the fossil fuel intensive state grid system.,"Chhattisgarh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,2-5-mw-rice-husk-based-cogeneration-plant-at-hanum,0,
200,100840,WIND POWER PROJECT BY M/S DHARIWAL INDUSTRIES LTD. AND M/S R. M. DHARIWAL (,"M/s Dhariwal Industries Ltd. and M/s R.M.Dhariwal (HUF) (hereafter, referred as Project Participant) have put up 21.6 MW Wind Power Project (hereafter referred as project activity) in Jaisalmer district, Rajasthan, India. The project involves erection and commissioning of 12 wind turbines, out of which 6 WTG‟s are of 1.5 MW capacity and 6 WTG‟s are of 2.1 MW capacity. M/s Dhariwal Industries Ltd. has put up project of 18.6 MW (2.1 MW * 6 + 1.5 MW *4) and M/s R.M.","Uttar Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,wind-power-project-by-m-s-dhariwal-industries-ltd-,0,
200,3001064,Efficient Cookstoves For Cameroon'S Littoral And South-West Regions,NA,Cameroon,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,efficient-cookstoves-for-cameroon-s-littoral-and-south-west-regions,0,
200,3004392,Vpa 27 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-27-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3005928,"2X50 Mw Orange Suvaan Solar Photovoltaic Power Project In Maharashtra, India",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,2x50-mw-orange-suvaan-solar-photovoltaic-power-project-in-maharashtra-india,0,
200,1001,7.25 MW wind energy project of Aruppukottai Sri Jayavilas Ltd,The project activity consists of 17 wind turbine generators (WTGs) in Tirunelveli district of Tamil Nadu state in India. The project activity has 5 WTGs of 850 kW and 12 WTGs of 250 kW.,"Tamil Nadu, India",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,7-25-mw-wind-energy-project-of-aruppukottai-sri-ja,0,
200,1001193,Murat Hydroelectric Power Plant,NA,"Black Sea Region, Turkey",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,murat-hydroelectric-power-plant,0,
200,1001449,Cuyamel Hydroelectric Project,This project is not registered with VCS. More information on the project can be found at CDM Project ID 83: https://cdm.unfccc.int/Projects/DB/DNV-CUK1129732575.13/view,"Cortés, Honduras",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,cuyamel-hydroelectric-project,0,
200,1002473,Installation of High Efficient Cook Stoves by Enking International,"The main purpose of project is distribution of fuel-efficient improved cook stoves (ICS) in India initially and will expand the same for other countries. The ICS disseminated through this project will replace the baseline cook stoves. Through this project, the distribution and installation of ICS will be undertaken for households. It is intended that under this project high efficient cook stoves will be distributed.",nan,0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,installation-of-high-efficient-cook-stoves-by-enki,0,
200,2002021097,Galicia Rexenera 2021: A Pedra Torta (Caldas De Reis),"The project ""Galicia Rexenera 2021: A Pedra Torta (Caldas De Reis)"" is located in Caldas de Reis, in the province of Pontevedra. With a total area of 29.1 hectares, it is expected to absorb 8585.0 tons of CO2 in 45 years. It is a plantation of Pinus pinaster, plantation of Quercus suber and works of mass restoration of hardwoods (Quercus robur, Betula spp., Fraxinus spp., Corylus avellana) after forest fire in the neighboring mountain in common hand.","Caldas de Reis, Pontevedra, Spain",290000,290000,290000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,45,0.02691222570532915068,galicia-rexenera-2021:-a-pedra-torta-(caldas-de-re,0,
200,2002022121,Bosque 360,"The project ""Bosque 360"" is located in Valdeolmos - Alalpardo, in the province of Madrid. With a total area of 2.02 hectares, it is expected to absorb 136.0 tons of CO2 in 30 years. It is a plantation of Quercus ilex, Pinus pina and Juniperus Oxycedrus.","Valdeolmos - Alalpardo, Madrid, Spain",20000,20000,20000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,30,0.00618181818181818155,bosque-360,0,
200,100329,"Nova Dutra, São Silvestre and Vila Nova Fuel Switching Project","The project activity is the grouping project of Nova Dutra, São Silvestre and Vila Nova Ceramics, which are three small and prototypical ceramic industries that produce structural ceramic devices like bricks destined for the regional market of the state of Rio de Janeiro.","Rio de Janeiro, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,nova-dutra-são-silvestre-and-vila-nova-fuel-switch,0,
200,100585,JAROENSOMPONG CORPORATION RACHATHEWA LANDFILL GAS TO ENERGY,The Rachathewa landfill site is located 30km east of the Bangkok Metropolitan Area (BMA). The Project involves the installation of a LFG collection system and 1MW electricity generator at the site. Recovered LFG will be utilized as a fuel source for the generator and excess gas will be flared. The generated electricity will be sold to the Metropolitan Electricity Authority (MEA) under a power purchase agreement. Rachatewa Power Plant is the first commercial LFG project in Thailand.,"Samut Prakan Province, Thailand",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,jaroensompong-corporation-rachathewa-landfill-gas-,0,
200,100841,1 MW Grid Interactive Solar PV Power Generation Project of MSPGCL,"Maharashtra State Power Generation Company Limited, the project proponent, had initiated the project activity based on renewable energy that will reduce the GHG emission in the NEWNE grid. In addition to the reduction in GHG emission in the NEWNE grid, the project activity would also replace the equivalent amount of electricity generated from fossil fuels in the grid.","Maharashtra, India",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,1-mw-grid-interactive-solar-pv-power-generation-pr,0,
200,300777,Bangna Starch Wastewater Treatment And Biogas Utilization Project (300084)_Pre-Cdm Ver,NA,Thailand,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,bangna-starch-wastewater-treatment-and-biogas-utilization-project-300084-_pre-cdm-ver,0,
200,3001321,Ecofiltro Guatemala Improved Stoves And Water Purification Project,NA,Guatemala,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,ecofiltro-guatemala-improved-stoves-and-water-purification-project,0,
200,3003113,"Nepal Biogas Support Program - Cpa 2: 19,927 Digesters",NA,Nepal,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,nepal-biogas-support-program-cpa-2-19-927-digesters,0,
200,3004393,Vpa 28 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-28-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3005417,"The Breathing Space Improved Cooking Stoves Programme, India - Vpa No. 12 Envirofit",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,the-breathing-space-improved-cooking-stoves-programme-india-vpa-no-12-envirofit,0,
200,3005673,Renewable Energy Power Project By Ddwl,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,renewable-energy-power-project-by-ddwl,0,
200,3007465,Gs1729 Myanmar Stoves Campaign - Soneva In Myanmar - Vpa No. 014,NA,Myanmar,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1729-myanmar-stoves-campaign-soneva-in-myanmar-vpa-no-014,0,
200,1002,LITL's Wind Power Project at Tamilnadu,"The purpose of the project activity is to produce clean electricity with wind turbine generators (WTG) and export it to the Tamilnadu grid which comes under the southern grid of India. In total eight WTG’s of 1.25 MW each has been installed in the state of Tamilnadu, India, which works out to 10MW of installed capacity.","Tamil Nadu, India",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,litl-s-wind-power-project-at-tamilnadu,0,
200,1001194,Kaladonger Wind Power Project in Rajasthan,"The project activity is a 75.6 MW wind power project consisting of 36 Wind Electric Generators (WTGs) of individual capacity 2.1 MW, at Kaladonger village in Rajasthan, India by M/s Bindu Vayu Urja Private Limited (BVUPL).The project uses Suzlon’s wind energy technology. The project activity implements S95 model 2100kW WTGs.","Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,kaladonger-wind-power-project-in-rajasthan,0,
200,1001706,3MW Solar PV based power generation by Jindal Poly Films,"JPFL has setup 2.5 MWp roof-top Solar PV power project based on polycrystalline technology at its premises in Vill-Mundhegaon, Taluka-Igatpuri, Nashik, Maharshtra in India. The project activity involves the installation and operation of a green field solar photovoltaic (PV) power plant at its manufacturing facility in Niashik district of Maharashtra. The net generated electricity from the project activity will be used in its manufacturing facility for captive consumption.",India,0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,3mw-solar-pv-based-power-generation-by-jindal-poly,0,
200,1001962,Daan Laifu Wind Farm Phase II Project,Units from this CDM project were converted into VCUs in compliance with VCS requirements. More information on the project can be found at CDM Project ID 7219: https://cdm.unfccc.int/Projects/DB/TUEV-RHEIN1346986646.85/view,"Jilin, China",0,0,0,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,daan-laifu-wind-farm-phase-ii-project,0,
200,2002022122,Silvoso A,"The project ""Silvoso A"" is located in Ponte Caldelas, in the province of Pontevedra. With a total area of 20.82 hectares, it is expected to absorb 16361.0 tons of CO2 in 35 years. It is a plantation of Pinus radiata, Pinus pinaster and different species of conifers and fronds in the neighboring mountain in common hand.","Ponte Caldelas, Pontevedra, Spain",210000,210000,210000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,35,0.07082683982683982138,silvoso-a,0,
200,100330,"Wutuhe Erji hydro power project in Guizhou Province, China","Wutuhe Erji hydro power project in Guizhou Province, China (hereafter referred as “the proposed project”) is located in the town of Huaga, Shuicheng County, Liupanshui city in Guizhou Province, China. The total installed capacity of the proposed project is 7.5MW (3×2.5MW), The estimated annual electricity generation is 31,210MWh, the annual net electricity supplied to the grid is 28,060 MWh.","Guizhou, China",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,wutuhe-erji-hydro-power-project-in-guizhou-provinc,0,
200,100586,GE Teobaldo Ceramic Fuel Switching Project,"GE Teobaldo Ceramic is a red ceramic company that is located in the Paudalho municipality, in the state of Pernambuco, the northeast region of Brazil. The ceramic industry produces bricks and flagstones mainly for the regional market in Pernambuco. Native wood from the Caatinga biome was used to fire the ceramic devices, which was the pioneering practice in the region.","Pernambuco, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,ge-teobaldo-ceramic-fuel-switching-project,0,
200,100842,BUNDLED WIND POWER PROJECT IN RAJASTHAN BY FRIENDS GROUP,The project activity is the electricity generation utilizing wind energy. The bundled project activity involves setting up of 17 numbers Wind Turbine Generators (WTG) of a capacity 2.1 MW each totaling to 35.7MW in the state of Rajasthan. The Wind Turbine Generators convert the kinetic energy into electricity. The bundled wind power project activity has been developed by six developers of the Friends Group of Companies.,"Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,bundled-wind-power-project-in-rajasthan-by-friends,0,
200,300778,Blue Fire Bio Wastewater Treatment And Biogas Utilization Project (300147)_Pre-Cdm Ver,NA,Thailand,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,blue-fire-bio-wastewater-treatment-and-biogas-utilization-project-300147-_pre-cdm-ver,0,
200,3001322,Balabanli Wind Power Plant,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,balabanli-wind-power-plant,0,
200,3003114,"Nepal Biogas Support Program - Cpa 3: 19,959 Digesters",NA,Nepal,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,nepal-biogas-support-program-cpa-3-19-959-digesters,0,
200,3003626,Solar Lighting In Rural Kenya - Vpa 2,NA,Kenya,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-lighting-in-rural-kenya-vpa-2,0,
200,3004394,Vpa 29 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-29-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3004906,Gs4424 Vpa1 African Cookstoves And Water Programme,NA,Rwanda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs4424-vpa1-african-cookstoves-and-water-programme,0,
200,3005418,"The Breathing Space Improved Cooking Stoves Programme, India - Vpa No. 13 Envirofit",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,the-breathing-space-improved-cooking-stoves-programme-india-vpa-no-13-envirofit,0,
200,3007466,Integrated Domestic Energy Systems (Ides) For Clean Energy Access And Clean Cooking In Rural Households In India ,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,integrated-domestic-energy-systems-ides-for-clean-energy-access-and-clean-cooking-in-rural-households-in-india-,0,
200,1001195,Wind Power Project in Rajasthan,"MEIL has set up 42MW wind power project in Jaisalmer District in the state of Rajasthan. The project activity comprises of 20 Wind Electric Generators (WEGs) with a capacity of 2.1 MW each. The wind power project is located in Tejwa – Mokal village, Jaisalmer District, Rajasthan State, India.The project activity is a zero emissions wind based power generation project which intent to use Wind Energy Generators (WEGs) to generate power.","Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,wind-power-project-in-rajasthan,0,
200,1001451,Yeong Yang 61.5MW Wind Farm Project,This project is not registered with VCS. More information on the project can be found at CDM Project ID 1841: https://cdm.unfccc.int/Projects/DB/KFQ1210856027.26/view,"Gyeongsangbuk-Do, South Korea",0,0,0,https://statics.reforestum.com/forests/headers/default/06.jpg,FALSE,VCU,NA,0,NA,yeong-yang-61-5mw-wind-farm-project,0,
